PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"22718903","Knockdown of ttc26 disrupts ciliogenesis of the photoreceptor cells and the pronephros in zebrafish","Zhang Q, Liu Q, Austin C, Drummond I, Pierce EA.","Mol Biol Cell. 2012 Aug;23(16):3069-78. doi: 10.1091/mbc.E12-01-0019. Epub 2012 Jun 20.","Zhang Q","Mol Biol Cell","2012","2012/06/22","PMC3418303","","10.1091/mbc.E12-01-0019"
"17885136","Draft genome of the filarial nematode parasite Brugia malayi","Ghedin E, Wang S, Spiro D, Caler E, Zhao Q, Crabtree J, Allen JE, Delcher AL, Guiliano DB, Miranda-Saavedra D, Angiuoli SV, Creasy T, Amedeo P, Haas B, El-Sayed NM, Wortman JR, Feldblyum T, Tallon L, Schatz M, Shumway M, Koo H, Salzberg SL, Schobel S, Pertea M, Pop M, White O, Barton GJ, Carlow CK, Crawford MJ, Daub J, Dimmic MW, Estes CF, Foster JM, Ganatra M, Gregory WF, Johnson NM, Jin J, Komuniecki R, Korf I, Kumar S, Laney S, Li BW, Li W, Lindblom TH, Lustigman S, Ma D, Maina CV, Martin DM, McCarter JP, McReynolds L, Mitreva M, Nutman TB, Parkinson J, Peregrín-Alvarez JM, Poole C, Ren Q, Saunders L, Sluder AE, Smith K, Stanke M, Unnasch TR, Ware J, Wei AD, Weil G, Williams DJ, Zhang Y, Williams SA, Fraser-Liggett C, Slatko B, Blaxter ML, Scott AL.","Science. 2007 Sep 21;317(5845):1756-60. doi: 10.1126/science.1145406.","Ghedin E","Science","2007","2007/09/22","PMC2613796","NIHMS48183","10.1126/science.1145406"
"34952324","Comparative phylotranscriptomics reveals putative sex differentiating genes across eight diverse bivalve species","Evensen KG, Robinson WE, Krick K, Murray HM, Poynton HC.","Comp Biochem Physiol Part D Genomics Proteomics. 2022 Mar;41:100952. doi: 10.1016/j.cbd.2021.100952. Epub 2021 Dec 14.","Evensen KG","Comp Biochem Physiol Part D Genomics Proteomics","2022","2021/12/24","","","10.1016/j.cbd.2021.100952"
"33515750","GTB-PPI: Predict Protein-protein Interactions Based on L1-regularized Logistic Regression and Gradient Tree Boosting","Yu B, Chen C, Zhou H, Liu B, Ma Q.","Genomics Proteomics Bioinformatics. 2020 Oct;18(5):582-592. doi: 10.1016/j.gpb.2021.01.001. Epub 2021 Jan 27.","Yu B","Genomics Proteomics Bioinformatics","2020","2021/01/30","PMC8377384","","10.1016/j.gpb.2021.01.001"
"36346145","Origins and Evolution of Human Tandem Duplicated Exon Substitution Events","Martinez-Gomez L, Cerdán-Vélez D, Abascal F, Tress ML.","Genome Biol Evol. 2022 Dec 7;14(12):evac162. doi: 10.1093/gbe/evac162.","Martinez-Gomez L","Genome Biol Evol","2022","2022/11/08","PMC9741552","","10.1093/gbe/evac162"
"40365482","Glutamate Methylation, a Novel Histone Mark in Diatoms: Mass Spectrometry Identification and Structural Characterization","Téletchéa S, Lombard B, Hendrickx J, Loew D, Tirichine L.","Plant Direct. 2025 May 13;9(5):e70051. doi: 10.1002/pld3.70051. eCollection 2025 May.","Téletchéa S","Plant Direct","2025","2025/05/14","PMC12070036","","10.1002/pld3.70051"
"21882413","Protein Interactions and Target Discovery in Huntington’s Disease","Miller JP, Hughes RE.","In: Lo DC, Hughes RE, editors. Neurobiology of Huntington's Disease: Applications to Drug Discovery. Boca Raton (FL): CRC Press/Taylor & Francis; 2011. Chapter 3.","Miller JP","Neurobiology of Huntington's Disease: Applications to Drug Discovery","2011","2011/01/01","","",""
"17018572","RNA editing in Drosophila melanogaster: New targets and functional consequences","Stapleton M, Carlson JW, Celniker SE.","RNA. 2006 Nov;12(11):1922-32. doi: 10.1261/rna.254306. Epub 2006 Oct 3.","Stapleton M","RNA","2006","2006/10/05","PMC1624909","","10.1261/rna.254306"
"38014183","Axon development is regulated at genetic and proteomic interfaces between the integrin adhesome and the RPM-1 ubiquitin ligase signaling hub","Amezquita J, Desbois M, Opperman KJ, Pak JS, Christensen EL, Nguyen NT, Diaz-Garcia K, Borgen MA, Grill B.","bioRxiv [Preprint]. 2023 Nov 15:2023.11.15.566604. doi: 10.1101/2023.11.15.566604.","Amezquita J","bioRxiv","2023","2023/11/28","PMC10680716","","10.1101/2023.11.15.566604"
"18353765","Evolutionary and transcriptional analysis of karyopherin beta superfamily proteins","Quan Y, Ji ZL, Wang X, Tartakoff AM, Tao T.","Mol Cell Proteomics. 2008 Jul;7(7):1254-69. doi: 10.1074/mcp.M700511-MCP200. Epub 2008 Mar 18.","Quan Y","Mol Cell Proteomics","2008","2008/03/21","PMC3837465","","10.1074/mcp.M700511-MCP200"
"19382199","HA-tagging of putative flagellar proteins in Chlamydomonas reinhardtii identifies a novel protein of intraflagellar transport complex B","Lechtreck KF, Luro S, Awata J, Witman GB.","Cell Motil Cytoskeleton. 2009 Aug;66(8):469-82. doi: 10.1002/cm.20369.","Lechtreck KF","Cell Motil Cytoskeleton","2009","2009/04/22","PMC2922027","NIHMS139411","10.1002/cm.20369"
"11072904","Desiccation stress of entomopathogenic nematodes induces the accumulation of a novel heat-stable protein","Solomon A, Salomon R, Paperna I, Glazer I.","Parasitology. 2000 Oct;121 ( Pt 4):409-16. doi: 10.1017/s0031182099006563.","Solomon A","Parasitology","2000","2000/11/10","","","10.1017/s0031182099006563"
"35413435","Comparative genomics analysis of two Helcococcus kunzii strains co-isolated with Staphylococcus aureus from diabetic foot ulcers","Durand BARN, Yahiaoui Martinez A, Baud D, François P, Lavigne JP, Dunyach-Remy C.","Genomics. 2022 May;114(3):110365. doi: 10.1016/j.ygeno.2022.110365. Epub 2022 Apr 9.","Durand BARN","Genomics","2022","2022/04/12","","","10.1016/j.ygeno.2022.110365"
"36383655","TENT5 cytoplasmic noncanonical poly(A) polymerases regulate the innate immune response in animals","Liudkovska V, Krawczyk PS, Brouze A, Gumińska N, Wegierski T, Cysewski D, Mackiewicz Z, Ewbank JJ, Drabikowski K, Mroczek S, Dziembowski A.","Sci Adv. 2022 Nov 18;8(46):eadd9468. doi: 10.1126/sciadv.add9468. Epub 2022 Nov 16.","Liudkovska V","Sci Adv","2022","2022/11/16","PMC9668313","","10.1126/sciadv.add9468"
"16425023","Myosin flares and actin leptomeres as myofibril assembly/disassembly intermediates in sonic muscle fibers","Nahirney PC, Fischman DA, Wang K.","Cell Tissue Res. 2006 Apr;324(1):127-38. doi: 10.1007/s00441-005-0110-3. Epub 2006 Jan 20.","Nahirney PC","Cell Tissue Res","2006","2006/01/21","","","10.1007/s00441-005-0110-3"
"12866057","Comparative analysis of structural properties of the C-type-lectin-like domain (CTLD)","Zelensky AN, Gready JE.","Proteins. 2003 Aug 15;52(3):466-77. doi: 10.1002/prot.10626.","Zelensky AN","Proteins","2003","2003/07/17","","","10.1002/prot.10626"
"27617178","Dropping in on the lipid droplet- tumor protein D52 (TPD52) as a new regulator and resident protein","Chen Y, Frost S, Byrne JA.","Adipocyte. 2016 Mar 22;5(3):326-32. doi: 10.1080/21623945.2016.1148835. eCollection 2016 Jul-Sep.","Chen Y","Adipocyte","2016","2016/09/13","PMC5014004","","10.1080/21623945.2016.1148835"
"35951651","Neuronal splicing regulator RBFOX3 mediates seizures via regulating Vamp1 expression preferentially in NPY-expressing GABAergic neurons","Huang DF, Lee CY, Chou MY, Yang TY, Cao X, Hsiao YH, Wu RN, Lien CC, Huang YS, Huang HP, Gau SS, Huang HS.","Proc Natl Acad Sci U S A. 2022 Aug 16;119(33):e2203632119. doi: 10.1073/pnas.2203632119. Epub 2022 Aug 11.","Huang DF","Proc Natl Acad Sci U S A","2022","2022/08/11","PMC9388145","","10.1073/pnas.2203632119"
"38370685","Enhanced Branched-Chain Amino Acid Metabolism Improves Age-Related Reproduction in C. elegans","Lesnik C, Kaletsky R, Ashraf JM, Sohrabi S, Cota V, Sengupta T, Keyes W, Luo S, Murphy CT.","bioRxiv [Preprint]. 2024 Feb 9:2023.02.09.527915. doi: 10.1101/2023.02.09.527915.","Lesnik C","bioRxiv","2024","2024/02/19","PMC10871302","","10.1101/2023.02.09.527915"
"12638124","mPPP1R16B is a novel mouse protein phosphatase 1 targeting subunit whose mRNA is located in cell bodies and dendrites of neurons in four distinct regions of the brain","Magdaleno S, Northcutt GM, Curran T, Kurschner C.","Brain Res Gene Expr Patterns. 2002 Oct;1(3-4):143-9. doi: 10.1016/s1567-133x(02)00010-8.","Magdaleno S","Brain Res Gene Expr Patterns","2002","2003/03/18","","","10.1016/s1567-133x(02)00010-8"
"35762848","Transcriptomic analysis of preovipositional embryonic arrest in a nonsquamate reptile (Chelonia mydas)","Gárriz A, Williamson SA, Shah AD, Evans RG, Deveson Lucas DS, Powell DR, Walton SL, Marques FZ, Reina RD.","Mol Ecol. 2022 Aug;31(16):4319-4331. doi: 10.1111/mec.16583. Epub 2022 Jul 10.","Gárriz A","Mol Ecol","2022","2022/06/28","PMC9540450","","10.1111/mec.16583"
"23542714","Non-enzymatic modifications in metallothioneins connected to lipid membrane damages: structural and biomimetic studies under reductive radical stress","Torreggiani A, Chatgilialoglu C, Ferreri C, Melchiorre M, Atrian S, Capdevila M.","J Proteomics. 2013 Oct 30;92:204-15. doi: 10.1016/j.jprot.2013.02.005. Epub 2013 Mar 28.","Torreggiani A","J Proteomics","2013","2013/04/02","","","10.1016/j.jprot.2013.02.005"
"28659880","Alkyl Protocatechuate-Loaded Nanostructured Lipid Systems as a Treatment Strategy for Paracoccidioides brasiliensis and Paracoccidioides lutzii In Vitro","Medina-Alarcón KP, Singulani JL, Voltan AR, Sardi JCO, Petrônio MS, Santos MB, Polaquini CR, Regasini LO, Bolzani VS, da Silva DHS, Chorilli M, Mendes-Giannini MJS, Fusco-Almeida AM.","Front Microbiol. 2017 Jun 12;8:1048. doi: 10.3389/fmicb.2017.01048. eCollection 2017.","Medina-Alarcón KP","Front Microbiol","2017","2017/06/30","PMC5466964","","10.3389/fmicb.2017.01048"
"22517119","Reverse phase protein array profiling reveals distinct proteomic signatures associated with chronic myeloid leukemia progression and with chronic phase in the CD34-positive compartment","Quintás-Cardama A, Qiu YH, Post SM, Zhang Y, Creighton CJ, Cortes J, Kornblau SM.","Cancer. 2012 Nov 1;118(21):5283-92. doi: 10.1002/cncr.27568. Epub 2012 Apr 19.","Quintás-Cardama A","Cancer","2012","2012/04/21","PMC3435477","NIHMS378357","10.1002/cncr.27568"
"40451431","Orthologues of the human protein histidine methyltransferase METTL9 display distinct substrate specificities","Schroer L, Weirich S, Hammerstad M, Hersleth HP, Grønsberg IA, Hagen L, Slupphaug G, Malecki JM, Jeltsch A, Falnes PØ, Davydova E.","J Biol Chem. 2025 May 30:110318. doi: 10.1016/j.jbc.2025.110318. Online ahead of print.","Schroer L","J Biol Chem","2025","2025/06/01","","","10.1016/j.jbc.2025.110318"
"33346084","Global Analysis of Gene Expression Profiles Provides Novel Insights into the Development and Evolution of the Large Crustacean Eriocheir sinensis","Wang J, Chen X, He F, Song X, Huang S, Yue W, Chen Y, Su Z, Wang C.","Genomics Proteomics Bioinformatics. 2020 Aug;18(4):443-454. doi: 10.1016/j.gpb.2019.01.006. Epub 2020 Dec 18.","Wang J","Genomics Proteomics Bioinformatics","2020","2020/12/21","PMC8242267","","10.1016/j.gpb.2019.01.006"
"27405932","The RNA-binding protein repertoire of Arabidopsis thaliana","Marondedze C, Thomas L, Serrano NL, Lilley KS, Gehring C.","Sci Rep. 2016 Jul 11;6:29766. doi: 10.1038/srep29766.","Marondedze C","Sci Rep","2016","2016/07/14","PMC4942612","","10.1038/srep29766"
"34536568","SmProt: A Reliable Repository with Comprehensive Annotation of Small Proteins Identified from Ribosome Profiling","Li Y, Zhou H, Chen X, Zheng Y, Kang Q, Hao D, Zhang L, Song T, Luo H, Hao Y, Chen R, Zhang P, He S.","Genomics Proteomics Bioinformatics. 2021 Aug;19(4):602-610. doi: 10.1016/j.gpb.2021.09.002. Epub 2021 Sep 15.","Li Y","Genomics Proteomics Bioinformatics","2021","2021/09/18","PMC9039559","","10.1016/j.gpb.2021.09.002"
"30777858","MiR-146a wild-type 3' sequence identity is dispensable for proper innate immune function in vivo","Bertolet G, Kongchan N, Miller R, Patel RK, Jain A, Choi JM, Saltzman AB, Christenson A, Jung SY, Malovannaya A, Grimson A, Neilson JR.","Life Sci Alliance. 2019 Feb 18;2(1):e201800249. doi: 10.26508/lsa.201800249. Print 2019 Feb.","Bertolet G","Life Sci Alliance","2019","2019/02/20","PMC6379685","","10.26508/lsa.201800249"
"38249105","Silica Nanoparticles Disclose a Detailed Neurodegeneration Profile throughout the Life Span of a Model Organism","Limke A, Poschmann G, Stühler K, Petzsch P, Wachtmeister T, von Mikecz A.","J Xenobiot. 2024 Jan 12;14(1):135-153. doi: 10.3390/jox14010008.","Limke A","J Xenobiot","2024","2024/01/22","PMC10801581","","10.3390/jox14010008"
"35118355","Multi-omics analysis identifies essential regulators of mitochondrial stress response in two wild-type C. elegans strains","Gao AW, El Alam G, Lalou A, Li TY, Molenaars M, Zhu Y, Overmyer KA, Shishkova E, Hof K, Bou Sleiman M, Houtkooper RH, Coon JJ, Auwerx J.","iScience. 2022 Jan 5;25(2):103734. doi: 10.1016/j.isci.2022.103734. eCollection 2022 Feb 18.","Gao AW","iScience","2022","2022/02/04","PMC8792074","","10.1016/j.isci.2022.103734"
"37653009","Bacterial c-di-GMP has a key role in establishing host-microbe symbiosis","Obeng N, Czerwinski A, Schütz D, Michels J, Leipert J, Bansept F, García García MJ, Schultheiß T, Kemlein M, Fuß J, Tholey A, Traulsen A, Sondermann H, Schulenburg H.","Nat Microbiol. 2023 Oct;8(10):1809-1819. doi: 10.1038/s41564-023-01468-x. Epub 2023 Aug 31.","Obeng N","Nat Microbiol","2023","2023/08/31","PMC10522488","","10.1038/s41564-023-01468-x"
"28984438","Engineering the Genetic Code in Cells and Animals: Biological Considerations and Impacts","Wang L.","Acc Chem Res. 2017 Nov 21;50(11):2767-2775. doi: 10.1021/acs.accounts.7b00376. Epub 2017 Oct 6.","Wang L","Acc Chem Res","2017","2017/10/07","PMC5698093","NIHMS909252","10.1021/acs.accounts.7b00376"
"37503138","Amyloid β accelerates age-related proteome-wide protein insolubility","Anderton E, Chamoli M, Bhaumik D, King CD, Xie X, Foulger A, Andersen JK, Schilling B, Lithgow GJ.","bioRxiv [Preprint]. 2023 Dec 9:2023.07.13.548937. doi: 10.1101/2023.07.13.548937.","Anderton E","bioRxiv","2023","2023/07/28","PMC10369951","","10.1101/2023.07.13.548937"
"23986717","Developing microRNA screening as a functional genomics tool for disease research","Lemons D, Maurya MR, Subramaniam S, Mercola M.","Front Physiol. 2013 Aug 27;4:223. doi: 10.3389/fphys.2013.00223. eCollection 2013.","Lemons D","Front Physiol","2013","2013/08/30","PMC3753477","","10.3389/fphys.2013.00223"
"32097557","Basic Strong Cation Exchange Chromatography, BaSCX, a Highly Efficient Approach for C-Terminomic Studies Using LysargiNase Digestion","Li Q, Zhang Y, Huang J, Wu Z, Tang L, Huang L, Zhang X.","Anal Chem. 2020 Apr 7;92(7):4742-4748. doi: 10.1021/acs.analchem.9b05280. Epub 2020 Mar 9.","Li Q","Anal Chem","2020","2020/02/26","","","10.1021/acs.analchem.9b05280"
"25348397","ComPPI: a cellular compartment-specific database for protein-protein interaction network analysis","Veres DV, Gyurkó DM, Thaler B, Szalay KZ, Fazekas D, Korcsmáros T, Csermely P.","Nucleic Acids Res. 2015 Jan;43(Database issue):D485-93. doi: 10.1093/nar/gku1007. Epub 2014 Oct 27.","Veres DV","Nucleic Acids Res","2015","2014/10/29","PMC4383876","","10.1093/nar/gku1007"
"29861461","Novel Modulators of Proteostasis: RNAi Screen of Chromosome I in a Heat Stress Paradigm in C. elegans","Kern A, Spang N, Huesmann H, Behl C.","Cells. 2018 May 26;7(6):49. doi: 10.3390/cells7060049.","Kern A","Cells","2018","2018/06/05","PMC6025327","","10.3390/cells7060049"
"25254147","Comprehensive analysis of mutually exclusive alternative splicing in C. elegans","Kuroyanagi H, Takei S, Suzuki Y.","Worm. 2014 Mar 31;3:e28459. doi: 10.4161/worm.28459. eCollection 2014.","Kuroyanagi H","Worm","2014","2014/09/26","PMC4165533","","10.4161/worm.28459"
"18188419","Identification and comparative analysis of novel alternatively spliced transcripts of RhoGEF domain encoding gene in C. elegans and C. briggsae","Kashyap L, Tabish M, Ganesh S, Dubey D.","Bioinformation. 2007 Sep 11;2(2):43-9. doi: 10.6026/97320630002043.","Kashyap L","Bioinformation","2007","2008/01/12","PMC2174416","","10.6026/97320630002043"
"28235202","Widespread Proteome Remodeling and Aggregation in Aging C. elegans","Walther DM, Kasturi P, Zheng M, Pinkert S, Vecchi G, Ciryam P, Morimoto RI, Dobson CM, Vendruscolo M, Mann M, Hartl FU.","Cell. 2017 Feb 23;168(5):944. doi: 10.1016/j.cell.2016.12.041.","Walther DM","Cell","2017","2017/02/25","","","10.1016/j.cell.2016.12.041"
"25396739","Potential conservation of circadian clock proteins in the phylum Nematoda as revealed by bioinformatic searches","Romanowski A, Garavaglia MJ, Goya ME, Ghiringhelli PD, Golombek DA.","PLoS One. 2014 Nov 14;9(11):e112871. doi: 10.1371/journal.pone.0112871. eCollection 2014.","Romanowski A","PLoS One","2014","2014/11/15","PMC4232591","","10.1371/journal.pone.0112871"
"37294631","Optimized protocol for in vivo affinity purification proteomics and biochemistry using C. elegans","Desbois M, Pak JS, Opperman KJ, Giles AC, Grill B.","STAR Protoc. 2023 Jun 7;4(2):102262. doi: 10.1016/j.xpro.2023.102262. Online ahead of print.","Desbois M","STAR Protoc","2023","2023/06/09","PMC10323129","","10.1016/j.xpro.2023.102262"
"38016061","Regulation of the proteostasis network by the neuronal system","Zhu H, Cohen E.","Front Mol Biosci. 2023 Nov 2;10:1290118. doi: 10.3389/fmolb.2023.1290118. eCollection 2023.","Zhu H","Front Mol Biosci","2023","2023/11/28","PMC10652886","","10.3389/fmolb.2023.1290118"
"40450690","Landscape and regulation of mRNA translation in the early C. elegans embryo","Shukla Y, Ghatpande V, Hu CF, Dickinson DJ, Cenik C.","Cell Rep. 2025 May 30;44(6):115778. doi: 10.1016/j.celrep.2025.115778. Online ahead of print.","Shukla Y","Cell Rep","2025","2025/06/01","","","10.1016/j.celrep.2025.115778"
"23181070","Aging and the aggregating proteome","David DC.","Front Genet. 2012 Nov 20;3:247. doi: 10.3389/fgene.2012.00247. eCollection 2012.","David DC","Front Genet","2012","2012/11/28","PMC3501694","","10.3389/fgene.2012.00247"
"39829802","Landscape and regulation of mRNA translation in the early C. elegans embryo","Shukla Y, Ghatpande V, Hu CF, Dickinson DJ, Cenik C.","bioRxiv [Preprint]. 2025 Apr 1:2024.12.13.628416. doi: 10.1101/2024.12.13.628416.","Shukla Y","bioRxiv","2025","2025/01/20","PMC11741243","","10.1101/2024.12.13.628416"
"40034647","SRS microscopy identifies inhibition of vitellogenesis as a mediator of lifespan extension by caloric restriction in C. elegans","Yang B, Manifold B, Han W, DeSousa C, Zhu W, Streets A, Titov DV.","bioRxiv [Preprint]. 2025 Feb 3:2025.01.31.636008. doi: 10.1101/2025.01.31.636008.","Yang B","bioRxiv","2025","2025/03/04","PMC11875241","","10.1101/2025.01.31.636008"
"38617285","Proteasome hyperactivation rewires the proteome enhancing stress resistance, proteostasis, lipid metabolism and ERAD in C. elegans","Salcedo-Tacuma D, Asad N, Howells G, Anderson R, Smith DM.","bioRxiv [Preprint]. 2024 Apr 6:2024.04.04.588128. doi: 10.1101/2024.04.04.588128.","Salcedo-Tacuma D","bioRxiv","2024","2024/04/15","PMC11014606","","10.1101/2024.04.04.588128"
