paper_id,term_1,term_2,id,sentence_index,segment_length,segment
38563104,clec41,lys5,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,lys2,lys5,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec41,clec86,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,lys1,lys2,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec186,lys1,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec86,lys8,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec41,lys1,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,lys1,lys5,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec86,lys2,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,helium,carrier,38563104,81,124,the sample was injected at 300c and helium was used as the carrier gas with a flow rate of 15 mlmin and a split ratio of 160
38563104,hydrochloride,pyridine,38563104,77,214,for gas chromatographymass spectrometry gcms analysis 30 l of methoxyamine hydrochloride sigmaaldrich usa in pyridine 20 mgml was added to each sample to dissolve and then incubated at 30c for 90 min to derivatize
38563104,polyvinylidene,fluoride,38563104,76,114,then the supernatants were filtered with 02 m polyvinylidene fluoride syringe filters whatman uk and vacuum dried
38563104,platinum,lgg,38563104,42,183,then c elegans were individually transferred with a platinum wire onto 35mmdiameter ngm agar plates seeded with op50 80  109 cfuml 3201 80  109 cfuml or lgg 80  109 cfuml respectively
38563104,clec86,lys2,38563104,173,239,among the genes associated with the innate immune response ctype lectinrelated genes clec41 clec86 clec62 clec186 and clec187 and lysozymerelated genes lys1 lys2 lys5 lys7 and lys8 showed significant upregulation in c elegans fed with 3201
38563104,clec86,clec187,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,fer,lgg,38563104,211,203,the killing assay of c elegans strain fer 15fem1 preconditioned with op50 3201 or lgg for 48 h then infected with each of four foodborne pathogenic bacteria two of each gramnegative and positive bacteria
38563104,lys5,lys7,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,glycine,serine,38563104,139,115,etabolism biosynthesis of unsaturated fatty acids glycine serine and threonine metabolism tryptophan metabolism lys
38563104,glycine,threonine,38563104,139,128,etabolism biosynthesis of unsaturated fatty acids glycine serine and threonine metabolism tryptophan metabolism lysosome peroxis
38563104,serine,threonine,38563104,139,120,m biosynthesis of unsaturated fatty acids glycine serine and threonine metabolism tryptophan metabolism lysosome peroxis
38563104,tryptophan,retinol,38563104,139,167,tty acids glycine serine and threonine metabolism tryptophan metabolism lysosome peroxisome steroid biosynthesis longevity regulating pathway and retinol metabolism fi
38563104,threonine,tryptophan,38563104,139,131,sis of unsaturated fatty acids glycine serine and threonine metabolism tryptophan metabolism lysosome peroxisome steroid biosynthes
38563104,threonine,retinol,38563104,139,188,sis of unsaturated fatty acids glycine serine and threonine metabolism tryptophan metabolism lysosome peroxisome steroid biosynthesis longevity regulating pathway and retinol metabolism fi
38563104,glycine,retinol,38563104,139,207,etabolism biosynthesis of unsaturated fatty acids glycine serine and threonine metabolism tryptophan metabolism lysosome peroxisome steroid biosynthesis longevity regulating pathway and retinol metabolism fi
38563104,glycine,tryptophan,38563104,139,150,etabolism biosynthesis of unsaturated fatty acids glycine serine and threonine metabolism tryptophan metabolism lysosome peroxisome steroid biosynthes
38563104,serine,retinol,38563104,139,199,m biosynthesis of unsaturated fatty acids glycine serine and threonine metabolism tryptophan metabolism lysosome peroxisome steroid biosynthesis longevity regulating pathway and retinol metabolism fi
38563104,clec86,lys5,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec186,clec187,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec41,clec187,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec187,lys7,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec86,lys1,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec62,lys7,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec62,clec187,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec187,lys8,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec186,lys8,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec187,lys5,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec62,clec186,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec62,clec86,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec41,lys7,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,lys2,lys7,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec62,lys2,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec186,lys7,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec41,clec186,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec62,lys8,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,lys7,lys8,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38563104,clec187,lys2,38563104,137,208,within the innate immune response pathway genes such as clec41 clec62 clec86 clec186 and clec187 ctype lectinrelated and lys1 lys2 lys5 lys7 and lys8 lysozymerelated were upregulated with 3201 feeding table 2
38964319,mec4,mec1,38964319,10,140,mec4 but not laminin or nidogen is destabilized by point mutations in the cterminal kunitz domain of the extracellular matrix component mec1
38964319,mec4,nidogen,38964319,10,140,mec4 but not laminin or nidogen is destabilized by point mutations in the cterminal kunitz domain of the extracellular matrix component mec1
38964319,nidogen,mec1,38964319,10,140,mec4 but not laminin or nidogen is destabilized by point mutations in the cterminal kunitz domain of the extracellular matrix component mec1
38964319,nidogen,mec4,38964319,4,183,we show that membranematrix complexes containing laminin nidogen and the mec4 mechanoelectrical transduction channel reside at this interface and are central to proper touch sensation
